"b1","b2","b3","b4","b5","b6","b7.1","b7.2","b8.1","b8.2","b9.1","b9.2","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26"
1,0,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,2,1,2,2,2,0,0,0,0,2,2,1
1,1,0,2,1,2,0,0,0,0,0,1,1,1,1,0,0,3,2,2,2,2,2,2,2,2,0,3,3
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,2,0,0,4,0
1,0,1,0,1,2,1,2,1,0,0,0,0,1,1,1,2,3,2,2,2,0,2,2,2,0,2,2,0
1,0,1,2,1,2,0,0,0,0,1,1,1,1,1,1,0,3,2,2,2,0,2,0,2,0,0,1,2
0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,1,1,2,1,2,1,2,0,0,1,1,1,1,1,1,0,1,2,0,2,2,2,0,2,0,2,2,1
1,0,1,2,0,2,1,1,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,0,2,2,2,4,2
1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,2,2,2,0,2,2,0,0,0,4,0
0,1,1,2,1,2,0,0,0,0,0,0,0,1,1,0,3,1,2,2,2,2,2,2,2,0,2,2,2
1,1,1,2,1,2,1,2,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,0,2,4,3
1,1,1,2,1,2,1,1,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,0,2,0,2,4,3
1,1,1,2,1,2,1,2,0,0,1,1,1,1,1,1,3,3,1,0,2,2,2,2,2,0,2,2,2
1,1,1,2,1,2,1,2,0,0,1,1,1,1,1,1,3,3,2,2,2,2,0,2,2,2,2,4,3
1,0,1,2,1,2,1,2,1,0,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,2,2,4,3
0,0,1,0,1,2,1,2,1,0,0,1,0,1,1,1,3,1,2,0,2,2,2,2,2,0,2,1,1
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,2
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,0,0,2,0
1,1,1,2,1,2,1,2,0,0,1,0,0,1,1,1,0,3,2,0,2,2,2,2,2,0,2,4,2
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,3
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,3,2,2,2,0,2,2,2,0,2,4,3
1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,3
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,0,2,2,2,4,3
1,0,1,2,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,0,2,0,0,0,2,0,0,0,1
1,1,1,2,0,2,1,2,1,0,1,1,1,1,1,1,2,3,2,2,2,2,2,0,2,2,2,4,3
1,1,1,2,1,2,1,2,1,0,0,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,3
0,0,1,2,0,1,0,0,1,0,0,1,1,1,1,1,2,1,0,2,2,0,2,0,2,0,2,2,0
1,0,1,2,1,1,1,2,0,1,1,1,1,1,1,1,3,1,2,0,2,2,2,2,2,2,2,4,2
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,0,3,3,2,2,2,2,2,2,2,0,2,4,2
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,0,2,2,2,2,2,2,2,0,2,4,3
1,1,1,2,1,2,1,0,1,1,1,1,1,1,1,1,3,3,2,2,2,2,0,2,2,2,0,1,1
0,1,1,2,0,2,1,2,0,0,0,0,0,1,1,1,3,0,1,0,0,2,0,0,2,0,2,4,3
0,1,1,2,1,2,0,0,0,0,1,1,1,0,0,0,0,3,2,2,2,2,2,2,2,0,2,4,3
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,3
1,0,1,2,1,2,1,2,0,0,1,1,1,1,1,0,3,3,2,2,2,2,2,2,2,0,2,4,3
1,0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,0,0,2,0,2,2,2,0,0,0,2,4,3
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,2
1,1,1,1,1,1,1,2,1,0,1,0,0,1,1,1,3,3,2,2,2,2,0,0,2,0,2,0,1
1,0,1,2,1,2,1,2,1,0,0,1,1,1,0,0,3,0,2,2,2,2,2,2,2,2,2,4,1
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,0,0,1,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,0
1,0,1,1,0,2,0,0,0,0,0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,0,2,4,2
1,1,1,2,1,2,1,0,1,1,0,1,1,1,1,1,3,1,2,2,2,2,2,2,2,0,2,4,1
1,0,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,0,0,4,2
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,3,2,2,2,2,0,2,2,0,0,4,3
1,1,1,2,1,2,1,0,1,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,1,2,1,0,0,0,1,1,1,1,0,3,2,2,0,2,2,2,2,0,2,3,0
1,1,1,2,1,2,1,2,1,1,1,1,1,1,0,0,3,3,2,2,2,2,0,2,2,2,2,4,3
1,1,1,2,1,2,1,2,0,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,0,4,3
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,2
1,1,1,0,1,2,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,2,2,0,0,0,0,0,2
1,0,1,2,0,2,1,0,0,0,0,1,1,0,1,1,0,1,2,0,2,2,2,0,0,0,2,4,1
1,1,0,2,1,2,1,2,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,0,2,4,3
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1,1,1,1,0,2,0,0,0,0,1,1,0,1,0,1,0,1,2,0,2,2,2,0,2,0,2,3,2
1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,2,2,0,2,0,2,0,0,3,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,2,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,2
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0
1,1,0,2,1,2,1,0,0,0,1,1,1,1,1,1,0,3,1,0,2,2,0,2,2,0,2,4,3
1,1,1,2,1,2,1,2,0,0,1,1,1,1,1,1,0,3,2,0,2,2,2,2,2,2,0,4,1
1,1,1,2,1,2,1,2,0,0,1,1,1,1,1,1,0,3,2,2,2,0,2,2,2,2,2,4,2
1,0,1,2,1,2,1,1,0,0,1,1,1,0,1,1,1,3,1,2,2,2,2,2,2,0,2,4,1
1,1,1,2,1,2,1,1,1,0,0,1,1,1,1,1,3,3,2,2,2,2,0,0,2,2,2,2,3
1,1,0,2,1,2,1,0,0,0,1,1,0,1,1,1,0,3,1,2,2,2,2,2,2,0,0,4,1
1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,2,0,2,2,2,2,2,0,0,1,1
1,0,0,2,1,2,1,2,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,4,3
1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,2,0,2,0,2,2,0,0,0,0
1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,3,2,2,2,2,2,0,0,2,0,4,0
1,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,2,0,2,2,3,2
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1
0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,2,0,3,0
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,3,2,2,2,2,0,0,0,0,2,1,1
1,0,1,0,0,2,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,2,0
1,0,1,0,1,0,1,2,1,0,0,0,0,0,1,1,0,3,1,2,2,0,0,2,2,2,0,4,1
0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,2,0,0,2,0
1,0,1,2,1,1,1,2,1,1,1,1,0,0,1,1,0,1,1,2,2,0,2,2,0,0,0,4,1
0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,3,1,0,0,2,0,2,2,2,0,0,1
1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0
1,1,0,1,1,2,1,2,1,0,1,1,1,1,1,1,0,3,2,2,2,2,2,2,0,0,2,4,2
1,0,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,2,2,0,0,0,2
1,0,1,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,2,2,0,2,0,4,3
1,0,1,2,1,2,1,2,0,1,0,0,0,1,0,0,0,1,2,0,2,2,2,2,2,0,2,4,2
1,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,4,1
1,1,1,2,1,2,1,2,0,0,1,1,1,1,1,1,3,2,2,0,2,2,2,0,2,0,0,4,2
0,0,0,2,1,2,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,2,0,2,2,2,2,2,2
1,1,0,2,1,2,1,0,0,0,1,1,0,0,1,1,0,3,1,0,2,2,2,2,2,0,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,2,2,2
1,0,0,2,0,2,0,0,0,0,0,1,0,0,1,1,0,2,0,0,2,0,2,2,0,0,0,0,1
1,0,0,0,1,0,0,2,0,0,0,1,0,1,1,1,0,3,0,0,2,2,2,2,2,0,2,2,2
1,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,0,3,2,2,2,2,0,2,2,0,2,4,1
1,1,1,2,1,2,1,1,0,0,0,1,1,1,1,1,0,3,2,2,2,2,2,2,0,0,0,2,3
1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,2,2,2,2,4,3
1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,2,0,0,0,0,0
1,0,1,2,1,2,1,2,0,0,0,1,0,1,1,1,3,3,2,2,2,2,2,2,2,0,2,4,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,2,0
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,0,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,0,2,2,2
1,0,1,2,1,2,0,0,1,0,0,1,0,1,1,1,0,3,2,2,2,2,2,2,0,0,0,4,2
1,0,1,0,0,1,1,2,1,1,0,1,0,0,1,1,0,3,1,0,2,2,2,2,2,2,2,4,2
1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,3,2,2,2,2,2,2,2,0,2,4,1
0,1,1,2,1,2,0,0,0,0,0,1,0,1,1,1,0,3,2,2,2,2,2,2,0,0,2,0,0
1,0,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,0,0,0
1,0,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,3,1,2,2,0,0,2,0,0,0,0,1
1,1,1,2,1,2,1,2,1,1,0,1,1,1,1,1,1,3,2,2,2,2,2,2,2,0,0,4,3
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1
1,0,1,0,1,2,1,1,0,0,0,0,0,1,1,1,0,3,2,2,2,2,2,2,2,2,2,4,2
1,0,0,1,0,2,1,2,0,1,0,0,0,1,1,1,0,3,0,2,2,0,2,0,2,0,0,0,1
0,1,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,3,2,2,2,2,2,0,2,0,2,4,2
1,0,1,0,0,2,1,2,1,0,0,1,0,0,1,1,0,3,2,2,2,2,2,0,2,0,0,4,0
1,0,0,2,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,2,0,0,0,2,0
0,0,1,2,1,2,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,0,2,0,2,4,2
1,0,0,2,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,0,0,2,0,4,2
1,1,1,2,1,2,1,0,0,0,1,1,1,0,1,1,0,3,2,2,2,2,2,0,0,0,0,0,2
1,1,1,2,1,2,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,4,2
1,0,0,2,1,2,1,0,0,0,0,1,1,1,1,0,0,3,1,2,2,2,0,2,0,0,2,3,1
1,0,1,2,1,1,1,0,0,0,1,1,0,1,1,1,0,3,2,2,2,2,2,2,2,0,2,4,3
1,0,0,0,0,2,1,2,1,0,1,0,1,0,1,1,3,0,2,2,2,2,2,2,0,2,2,2,2
0,0,1,0,1,2,0,0,0,0,1,1,0,1,1,1,0,3,2,2,2,2,2,2,2,0,2,4,2
1,0,0,0,0,2,1,0,0,0,0,1,0,1,1,1,0,3,1,2,2,2,2,0,2,0,2,4,3
1,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1,0,1,1,2,2,2,2,2,0,0,2,4,1
1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,3,2,2,2,2,2,2,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,0,0,0,2
1,1,0,2,0,2,0,0,0,0,0,0,0,1,1,1,0,3,2,2,2,2,2,2,2,0,0,3,0
1,1,0,2,0,0,1,2,0,0,0,0,1,1,1,1,0,1,2,0,2,2,2,2,2,0,0,3,1
1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,3,1,2,2,2,2,2,2,2,2,2,4,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,0,0
1,1,1,0,0,2,0,0,1,0,1,0,0,0,1,1,0,3,2,2,2,2,2,2,2,0,0,3,1
1,0,0,2,1,2,0,0,0,0,0,1,0,1,1,1,0,3,2,2,2,2,2,2,0,0,0,1,0
1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,2,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,2,0,1,0
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,2,0,2,0,0,2,4,0
1,1,1,2,0,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0,2,0,0,2,0,0,2,4,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,2,0,2,4,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,4,1
1,0,1,2,0,1,1,2,0,0,0,1,0,1,1,1,3,1,2,2,2,2,0,0,2,2,0,4,1
1,1,1,2,1,2,1,0,0,0,0,1,1,1,1,1,0,0,2,2,2,0,0,2,2,0,2,4,3
1,1,1,2,0,2,0,0,0,0,0,1,0,1,0,1,0,3,1,2,2,0,0,0,0,0,2,4,0
1,0,1,0,0,2,1,2,0,0,0,1,0,1,1,1,0,2,2,2,2,2,2,2,2,0,2,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,2,0,2,0,2,2,0
1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,2,2,2,0,2,0,0,0,0
1,1,1,2,1,1,1,2,1,0,1,1,0,1,1,1,0,3,2,2,2,2,2,2,2,2,0,4,1
1,1,1,2,0,2,1,0,0,0,0,1,0,1,1,0,0,2,2,2,2,2,0,2,2,0,2,0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,3
1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,4,1
1,0,1,2,1,2,1,2,0,0,0,0,1,1,1,1,3,3,2,0,2,2,2,2,2,0,0,2,2
1,0,0,2,0,1,1,0,0,0,0,1,0,1,1,1,0,3,2,2,2,2,2,2,2,2,2,2,3
1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,0
1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,3,2,2,2,2,2,2,2,0,2,0,3
0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4,1
1,0,0,2,1,2,1,0,1,0,0,0,0,1,1,1,0,1,2,0,2,2,2,0,0,0,0,4,1
1,0,1,2,0,2,1,0,0,0,0,1,0,0,1,1,0,0,2,0,2,2,0,2,2,0,0,4,0
1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0
1,1,1,2,1,2,1,2,0,0,1,1,1,1,0,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,1,0,2,1,0,1,0,0,0,1,1,0,1,1,1,3,3,2,2,2,2,0,2,2,0,0,0,2
1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,0,2,4,1
1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,3,2,2,2,2,2,2,2,2,2,4,2
1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,2,0,2,2,0,0,2,4,2
1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,3,2
1,1,1,2,1,2,1,0,1,0,0,0,1,1,0,0,0,1,1,0,2,2,0,0,2,2,2,4,2
1,0,0,2,1,2,0,0,0,0,0,1,0,0,1,1,0,3,2,0,2,2,0,2,0,0,0,4,2
1,0,1,0,0,0,0,2,0,1,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,4,0
1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,2,2,2,2,4,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0
1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,3,3,1,2,0,2,2,2,2,0,2,2,0
1,0,1,2,1,2,1,0,1,0,1,0,1,1,0,0,0,3,1,2,2,0,0,0,2,2,2,4,1
1,1,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,3,0,2,0,0,2,0,0,2,0,2,0
1,1,0,1,1,2,1,0,1,0,1,1,1,1,1,1,0,3,2,2,0,2,2,2,0,0,2,4,3
0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,0,2,0,2,4,0
1,1,0,2,0,2,0,0,0,0,0,1,0,0,1,1,0,3,1,0,2,0,0,2,2,0,0,2,3
1,1,0,2,0,2,1,2,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,3
1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0,2,0,0,0,0,2
0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,2,0
1,1,1,2,0,2,1,0,0,0,0,1,1,1,1,1,3,3,2,2,2,0,0,2,2,2,0,4,3
1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,3,3
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,2,2,0,0,0,2,2,2,4,1
0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,2,2,2,2,2,0,2,2,0,0,4,2
1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0
1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,3,2,2,2,2,0,0,0,0,2,4,2
1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,2,0,2,0,0,0,0,0,0,3,2
1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,3,2,2,2,2,0,0,0,2,2,4,2
1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,2,2,2,0,0,0,0,4,2
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,0,1,2,0,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,0,2,1,1,1,1,1,1,0,1,3,1,2,2,2,0,0,2,2,0,2,3,3
1,0,0,2,1,2,1,2,0,0,1,1,1,1,0,0,1,3,1,2,2,2,2,0,2,2,2,4,3
1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,4,0
1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2,2,2,0,2,4,2
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2
1,0,1,2,1,2,1,0,1,0,0,0,1,1,0,0,0,1,2,0,2,2,0,0,0,2,2,2,2
1,1,1,2,1,2,1,2,1,0,0,1,1,1,0,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,2,0,0,2,1
1,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,4,0
0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,4,1
0,0,0,1,1,2,1,0,0,0,0,1,0,1,1,1,0,3,2,0,2,2,2,0,2,2,0,0,0
1,0,0,2,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,0,2,0,0,2,0,0,0,2,0
1,0,0,2,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,4,0
1,1,0,2,1,1,1,0,0,1,1,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,0,4,3
1,1,0,2,0,1,1,2,0,0,0,1,1,0,1,1,0,1,2,0,2,2,2,2,2,0,2,4,0
1,0,1,2,1,2,1,2,0,1,1,1,1,0,1,0,3,3,2,2,2,2,2,2,2,0,2,4,0
1,1,0,2,1,2,1,0,1,0,1,1,1,1,1,1,0,1,2,0,2,0,0,0,0,0,0,2,3
0,0,0,2,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2,0,2,2,0,2,2,0,2,4,2
1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,2,2,0,0,0,0,0,3,1
1,1,0,2,0,2,0,0,0,0,0,1,0,1,1,1,0,3,2,0,2,2,0,2,0,0,0,4,1
1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,2,2,2,0,2,2,0,1
1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,3,1,2,2,0,0,0,2,2,0,3,0
1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,3,3,2,2,2,2,2,2,2,0,0,4,3
1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,0,0,1,1,2,2,0,0,0,2,0,2,4,2
1,1,1,2,1,2,1,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,2,2,0,2,2,0,1
1,0,1,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,0,2,2,0,0,4,0
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,4,3
1,1,1,2,1,2,0,0,0,0,1,1,1,0,0,0,3,3,2,2,0,2,2,2,2,0,2,4,2
1,0,1,2,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,2,2,0,2,0,2,0,2,4,0
0,0,1,2,1,2,1,2,0,0,0,0,0,1,1,1,0,3,2,2,2,0,0,2,2,0,0,4,2
0,1,0,2,0,1,0,0,0,0,0,1,1,0,1,1,3,3,2,2,2,2,2,2,0,0,0,4,3
1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,2,2,2,2,2,0,0,0,4,0
1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,0,3,0,2,2,2,0,2,2,0,2,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,2,0,0,3,1
1,0,1,2,1,2,1,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,2,0,2,0,0,3,1
0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,2,2,0,0,0,3,0
1,0,0,2,1,2,1,2,0,0,0,1,1,1,1,1,0,3,1,2,2,2,2,2,2,0,2,4,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,2,0,2,2,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0
1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,0,4,3
1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3,2,2,2,2,0,2,2,0,2,4,3
